Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Box Type,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Comment start
BT_3172,6/12/2023 15:12,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010672.MP4;D:/Innovation Videos/Camera 2/31-42/GH020672.MP4;D:/Innovation Videos/Camera 2/31-42/GH030672.MP4,1790.699,707.712;707.712;412.331,59.940;59.940;59.940, None,3172,Foot Touch,Top Foot Touch,,POINT,1369.139,1369.139,NA,D:/Innovation Videos/Camera 2/31-42/GH020672.MP4,39647,39647,
BT_3172,6/12/2023 15:12,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010672.MP4;D:/Innovation Videos/Camera 2/31-42/GH020672.MP4;D:/Innovation Videos/Camera 2/31-42/GH030672.MP4,1790.699,707.712;707.712;412.331,59.940;59.940;59.940, None,3172,Foot Touch,Top Foot Touch,,POINT,1799.024,1799.024,NA,D:/Innovation Videos/Camera 2/31-42/GH030672.MP4,22994,22994,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Start,Start,,POINT,18.368,18.368,NA,D:/Innovation Videos/Camera 2/31-42/GH010664.MP4,1102,1102,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Probe,Top Beak Touch,Vertical,POINT,579.362,579.362,NA,D:/Innovation Videos/Camera 2/31-42/GH010664.MP4,34728,34728,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Probe,Top Beak Touch,Vertical,POINT,579.679,579.679,NA,D:/Innovation Videos/Camera 2/31-42/GH010664.MP4,34747,34747,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Lid,Box Solve,Opens,POINT,1515.924,1515.924,NA,D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,6025,6025,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Probe,Top Beak Touch,Vertical,POINT,1515.941,1515.941,NA,D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,6026,6026,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Lid,Box Solve,Opens,POINT,1597.689,1597.689,NA,D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,10926,10926,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Probe,Top Beak Touch,Angled,POINT,1597.689,1597.689,NA,D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,10926,10926,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Lid,Box Solve,Opens,POINT,1597.873,1597.873,NA,D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,10937,10937,
BT_3173,5/15/2023 10:25,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010664.MP4;D:/Innovation Videos/Camera 2/31-42/GH020664.MP4;D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,1579.538,707.712;707.712;416.555,59.940;59.940;59.940, Push,3173,Probe,Top Beak Touch,Angled,POINT,1597.906,1597.906,NA,D:/Innovation Videos/Camera 2/31-42/GH030664.MP4,10939,10939,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Start,Start,,POINT,10.327,10.327,NA,D:/Innovation Videos/Camera 2/31-42/GH010673.MP4,620,620,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Foot Touch,Top Foot Touch,,POINT,90.14,90.14,NA,D:/Innovation Videos/Camera 2/31-42/GH010673.MP4,5404,5404,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Foot Touch,Top Foot Touch,,POINT,341.741,341.741,NA,D:/Innovation Videos/Camera 2/31-42/GH010673.MP4,20485,20485,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Foot Touch,Top Foot Touch,,POINT,928.549,928.549,NA,D:/Innovation Videos/Camera 2/31-42/GH020673.MP4,13238,13238,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Foot Touch,Top Foot Touch,,POINT,1071.275,1071.275,NA,D:/Innovation Videos/Camera 2/31-42/GH020673.MP4,21793,21793,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Open Peck,Top Beak Touch,Angled,POINT,1361.115,1361.115,NA,D:/Innovation Videos/Camera 2/31-42/GH020673.MP4,39166,39166,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Open Peck,Top Beak Touch,Angled,POINT,1361.782,1361.782,NA,D:/Innovation Videos/Camera 2/31-42/GH020673.MP4,39206,39206,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1523.032,1523.032,NA,D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,6451,6451,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Foot Touch,Top Foot Touch,,POINT,1554.98,1554.98,NA,D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,8366,8366,
BT_3174,6/12/2023 15:50,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010673.MP4;D:/Innovation Videos/Camera 2/31-42/GH020673.MP4;D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,1559.101,707.712;707.712;426.283,59.940;59.940;59.940, None,3174,Foot Touch,Top Foot Touch,,POINT,1569.428,1569.428,NA,D:/Innovation Videos/Camera 2/31-42/GH030673.MP4,9232,9232,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Start,Start,,POINT,21.321,21.321,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,1279,1279,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Foot Touch,Top Foot Touch,,POINT,286.603,286.603,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,17180,17180,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Lid,Box Solve,Moves,POINT,286.653,286.653,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,17183,17183,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Probe,Top Beak Touch,Angled,POINT,398.365,398.365,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,23879,23879,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Pecks Box,Bottom Beak Touch,Obstructed,POINT,443.86,443.86,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,26606,26606,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Pecks Box,Bottom Beak Touch,Obstructed,POINT,444.127,444.127,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,26622,26622,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Pecks Box,Bottom Beak Touch,Obstructed,POINT,444.477,444.477,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,26643,26643,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Pecks Box,Bottom Beak Touch,Obstructed,POINT,444.761,444.761,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,26660,26660,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Pecks Box,Bottom Beak Touch,Unobstructed,POINT,446.012,446.012,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,26735,26735,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Foot Touch,Top Foot Touch,,POINT,508.958,508.958,NA,D:/Innovation Videos/Camera 2/31-42/GH010674.MP4,30508,30508,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Lid,Box Solve,Opens,POINT,986.14,986.14,NA,D:/Innovation Videos/Camera 2/31-42/GH020674.MP4,16690,16690,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Probe,Top Beak Touch,Vertical,POINT,986.174,986.174,NA,D:/Innovation Videos/Camera 2/31-42/GH020674.MP4,16692,16692,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1716.141,1716.141,NA,D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,18026,18026,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Pecks Box,Bottom Beak Touch,Obstructed,POINT,1716.525,1716.525,NA,D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,18049,18049,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Foot Touch,Top Foot Touch,,POINT,1786.094,1786.094,NA,D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,22219,22219,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Lid,Box Solve,Moves,POINT,1786.128,1786.128,NA,D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,22221,22221,
BT_3176,6/12/2023 16:39,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010674.MP4;D:/Innovation Videos/Camera 2/31-42/GH020674.MP4;D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,1780.189,707.712;707.712;416.299,59.940;59.940;59.940, Slide,3176,Foot Touch,Top Foot Touch,,POINT,1801.51,1801.51,NA,D:/Innovation Videos/Camera 2/31-42/GH030674.MP4,23143,23143,
BT_3177,5/26/2023 15:00,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010669.MP4;D:/Innovation Videos/Camera 2/31-42/GH020669.MP4;D:/Innovation Videos/Camera 2/31-42/GH030669.MP4,0,707.712;707.712;409.387,59.940;59.940;59.940, Slide,3177,Start,Start,,POINT,7.774,7.774,NA,D:/Innovation Videos/Camera 2/31-42/GH010669.MP4,467,467,
BT_3179,5/26/2023 14:17,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010668.MP4;D:/Innovation Videos/Camera 2/31-42/GH020668.MP4;D:/Innovation Videos/Camera 2/31-42/GH030668.MP4,1678.553,707.712;707.712;418.155,59.940;59.940;59.940, Lift,3179,Start,Start,,POINT,16.567,16.567,NA,D:/Innovation Videos/Camera 2/31-42/GH010668.MP4,994,994,
BT_3179,5/26/2023 14:17,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010668.MP4;D:/Innovation Videos/Camera 2/31-42/GH020668.MP4;D:/Innovation Videos/Camera 2/31-42/GH030668.MP4,1678.553,707.712;707.712;418.155,59.940;59.940;59.940, Lift,3179,Foot Touch,Top Foot Touch,,POINT,802.307,802.307,NA,D:/Innovation Videos/Camera 2/31-42/GH020668.MP4,5671,5671,
BT_3179,5/26/2023 14:17,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010668.MP4;D:/Innovation Videos/Camera 2/31-42/GH020668.MP4;D:/Innovation Videos/Camera 2/31-42/GH030668.MP4,1678.553,707.712;707.712;418.155,59.940;59.940;59.940, Lift,3179,Foot Touch,Top Foot Touch,,POINT,933.871,933.871,NA,D:/Innovation Videos/Camera 2/31-42/GH020668.MP4,13557,13557,
BT_3179,5/26/2023 14:17,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010668.MP4;D:/Innovation Videos/Camera 2/31-42/GH020668.MP4;D:/Innovation Videos/Camera 2/31-42/GH030668.MP4,1678.553,707.712;707.712;418.155,59.940;59.940;59.940, Lift,3179,Foot Touch,Top Foot Touch,,POINT,1116.937,1116.937,NA,D:/Innovation Videos/Camera 2/31-42/GH020668.MP4,24530,24530,
BT_3179,5/26/2023 14:17,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010668.MP4;D:/Innovation Videos/Camera 2/31-42/GH020668.MP4;D:/Innovation Videos/Camera 2/31-42/GH030668.MP4,1678.553,707.712;707.712;418.155,59.940;59.940;59.940, Lift,3179,Foot Touch,Top Foot Touch,,POINT,1695.12,1695.12,NA,D:/Innovation Videos/Camera 2/31-42/GH030668.MP4,16766,16766,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Start,Start,,POINT,7.357,7.357,NA,D:/Innovation Videos/Camera 2/31-42/GH010666.MP4,442,442,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Foot Touch,Top Foot Touch,,POINT,349.749,349.749,NA,D:/Innovation Videos/Camera 2/31-42/GH010666.MP4,20965,20965,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Lid,Box Solve,Moves,POINT,352.285,352.285,NA,D:/Innovation Videos/Camera 2/31-42/GH010666.MP4,21117,21117,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Foot Touch,Top Foot Touch,,POINT,1105.693,1105.693,NA,D:/Innovation Videos/Camera 2/31-42/GH020666.MP4,23856,23856,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Foot Touch,Top Foot Touch,,POINT,1106.143,1106.143,NA,D:/Innovation Videos/Camera 2/31-42/GH020666.MP4,23883,23883,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Foot Touch,Top Foot Touch,,POINT,1202.406,1202.406,NA,D:/Innovation Videos/Camera 2/31-42/GH020666.MP4,29653,29653,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Lid,Box Solve,Opens,POINT,1501.293,1501.293,NA,D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,5148,5148,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Probe,Top Beak Touch,Vertical,POINT,1501.31,1501.31,NA,D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,5149,5149,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Lid,Box Solve,Opens,POINT,1501.677,1501.677,NA,D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,5171,5171,
BT_3181,5/17/2023 12:56,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010666.MP4;D:/Innovation Videos/Camera 2/31-42/GH020666.MP4;D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,1494.387,707.712;707.712;401.664,59.940;59.940;59.940, Slide,3181,Probe,Top Beak Touch,Vertical,POINT,1501.744,1501.744,NA,D:/Innovation Videos/Camera 2/31-42/GH030666.MP4,5175,5175,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Start,Start,,POINT,8.559,8.559,NA,D:/Innovation Videos/Camera 2/31-42/GH010667.MP4,514,514,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Foot Touch,Top Foot Touch,,POINT,146.697,146.697,NA,D:/Innovation Videos/Camera 2/31-42/GH010667.MP4,8794,8794,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Foot Touch,Top Foot Touch,,POINT,677.293,677.293,NA,D:/Innovation Videos/Camera 2/31-42/GH010667.MP4,40598,40598,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Foot Touch,Top Foot Touch,,POINT,967.488,967.488,NA,D:/Innovation Videos/Camera 2/31-42/GH020667.MP4,15572,15572,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Foot Touch,Top Foot Touch,,POINT,1139.994,1139.994,NA,D:/Innovation Videos/Camera 2/31-42/GH020667.MP4,25912,25912,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Lid,Box Solve,Opens,POINT,1366.987,1366.987,NA,D:/Innovation Videos/Camera 2/31-42/GH020667.MP4,39518,39518,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Probe,Top Beak Touch,Angled,POINT,1367.004,1367.004,NA,D:/Innovation Videos/Camera 2/31-42/GH020667.MP4,39519,39519,
BT_3182,5/26/2023 13:29,,Media file,player #1:D:/Innovation Videos/Camera 2/31-42/GH010667.MP4;D:/Innovation Videos/Camera 2/31-42/GH020667.MP4;D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,1748.907,707.712;707.712;459.563,59.940;59.940;59.940, None,3182,Foot Touch,Top Foot Touch,,POINT,1704.246,1704.246,NA,D:/Innovation Videos/Camera 2/31-42/GH030667.MP4,17313,17313,
